@relation spambase-weka.filters.unsupervised.attribute.RandomProjection-N10-R72-DSparse1_clustered

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute Class {1,0}
@attribute Cluster {cluster0,cluster1}

@data
2246,20.474573,-8.797086,-5.646486,0.012124,18.584905,379.319127,-352.81875,-379.319127,26.897017,-358.465235,0,cluster0
2247,61.165642,-50.323004,-2.300163,-2.071533,57.35513,434.086573,-374.65991,-432.015041,56.766233,-373.509828,0,cluster1
2248,-10.963882,0,0,0,1.732051,3.464102,-1.732051,10.963882,0,-1.732051,0,cluster1
2249,16.726415,-3.043213,1.603879,4.78046,16.662329,67.965674,-56.083805,-78.330266,15.011684,-65.662046,0,cluster1
2250,3.318609,-7.073695,-4.330127,0,5.196152,25.114737,-19.918584,-25.114737,2.743568,-28.578838,0,cluster1
2251,33.388743,-24.369955,3.926559,-0.484974,31.679209,833.774618,-803.099998,-831.495239,26.876232,-806.338933,0,cluster1
2252,25.350296,-14.225333,-1.493028,-1.524205,18.90187,354.308313,-330.042281,-349.61792,14.781322,-331.9077,0,cluster1
2253,14.015755,-7.361216,-0.592361,-2.87174,8.660254,98.726896,-83.138439,-92.391054,3.897114,-83.138439,0,cluster1
2254,3.464102,0,0,0,1.732051,8.660254,-6.928203,-8.660254,0,-6.928203,0,cluster1
2255,42.322661,-39.423208,0.353338,-0.244219,44.023535,1024.42145,-983.458449,-1025.109074,40.084852,-987.811092,0,cluster1
2256,14.348309,-7.014806,-1.150082,-0.554256,11.518138,102.745254,-92.907205,-102.960028,6.80696,-91.244437,0,cluster1
2257,57.015648,-48.719125,-3.076122,-1.63852,54.472998,149.908997,-97.774268,-146.725488,45.521759,-99.350434,0,cluster1
2258,10.870351,-7.766516,0,0,9.976613,42.885578,-31.592607,-40.486688,6.21633,-31.592607,0,cluster1
2259,36.494311,-37.0936,-8.351949,-1.588291,37.741387,384.5326,-347.570636,-380.131459,31.725975,-353.702095,0,cluster0
2260,9.993933,-4.473887,-0.611414,-0.415692,7.517101,46.765372,-39.334874,-46.961094,4.802977,-39.750566,0,cluster1
2261,48.82478,-34.175094,-1.816921,-3.516063,38.744245,673.819726,-627.140956,-669.11894,37.424422,-627.731586,0,cluster1
2262,86.92297,-80.885041,-2.050748,-1.079068,84.974413,1962.534809,-1880.054549,-1961.814275,80.798438,-1881.266985,0,cluster0
2263,9.929847,-11.079929,4.849742,-8.071357,12.124356,79.674337,-67.549981,-79.674337,9.469122,-74.010531,0,cluster1
2264,24.136128,-14.275563,4.92422,0,20.78461,211.310199,-190.525589,-218.752821,17.808946,-196.70901,0,cluster1
2265,17.961367,-6.100283,-1.874079,-1.687017,10.063215,140.625205,-126.439709,-138.377003,4.039142,-126.439709,0,cluster1
2266,7.676449,-8.67411,0,-2.045552,10.392305,62.094021,-48.75723,-55.288794,8.100802,-48.75723,0,cluster1
2267,9.682164,-12.990381,3.08305,0,12.869138,71.395134,-55.425626,-74.478185,22.256853,-55.425626,0,cluster1
2268,16.613831,-6.290809,-1.531133,-2.365981,9.249151,113.726456,-98.726896,-109.50718,3.415604,-98.726896,0,cluster1
2269,14.493801,-16.043987,-0.348142,-4.953665,15.588457,353.338365,-337.749907,-353.686507,12.40668,-338.737176,0,cluster1
2270,19.511552,29.969675,12.536584,7.205331,19.052559,44.756193,-40.114297,-75.468918,6.074302,-61.747611,0,cluster1
2271,14.734556,-6.640683,-0.590629,-2.873472,8.660254,102.190998,-86.60254,-95.853424,3.176581,-86.60254,0,cluster1
2272,14.353505,-7.014806,-0.583701,-2.8804,8.660254,105.655099,-90.066642,-99.310597,3.550704,-90.066642,0,cluster1
2273,3.464102,0,0,0,1.732051,6.928203,-5.196152,-6.928203,0,-5.196152,0,cluster1
2274,17.961367,-6.100283,-1.874079,-1.687017,10.063215,140.625205,-126.439709,-138.377003,4.039142,-126.439709,0,cluster1
2275,28.769364,-4.330127,0,0,-12.314881,34.831542,-8.660254,-15.588457,-14.912957,-8.660254,0,cluster1
2276,177.271936,-157.020798,-4.080712,1.496492,170.458048,675.932828,-513.639667,-678.426981,153.12022,-515.953687,0,cluster0
2277,71.686119,-50.504869,4.491208,1.082532,65.168412,643.023862,-581.969071,-653.802414,56.426751,-588.992537,0,cluster1
2278,53.499585,-57.351666,-13.856406,0,50.229473,81.406388,-41.569219,-84.87049,43.49526,-55.425626,0,cluster0
2279,17.408843,-14.753609,1.110245,-2.994716,17.320508,77.214825,-57.157677,-70.889375,14.495533,-58.525997,0,cluster1
2280,3.542044,-4.546633,0,0,6.928203,19.052559,-12.124356,-13.28483,4.546633,-12.124356,0,cluster1
2281,35.482793,-28.273997,0.34641,0.074478,32.411867,215.363197,-183.597386,-216.657039,29.988728,-186.380791,0,cluster1
2282,2.901185,-0.562917,0,0,1.732051,24.248711,-22.51666,-24.811628,0,-22.51666,0,cluster1
2283,25.066239,-15.449893,0.971681,0.483242,22.58421,326.093206,-304.840942,-329.943554,18.624742,-309.848301,0,cluster1
2284,25.646476,-2.047284,12.281972,1.487832,24.004492,163.748083,-143.760217,-179.887333,16.634616,-158.79615,0,cluster1
2285,23.645958,-15.680256,0.961288,-0.706677,20.32042,559.729539,-538.390673,-559.627348,15.545156,-541.799349,0,cluster1
2286,29.496825,-22.568622,-5.248114,0,20.78461,72.746134,-62.457752,-77.994248,12.072394,-36.217182,0,cluster0
2287,59.198033,-51.306809,0.28752,0.491902,57.407092,872.970928,-819.052186,-875.352497,47.629665,-820.673385,0,cluster1
2288,54.020933,-43.36882,-1.590023,-0.800207,47.499761,271.931977,-222.239439,-270.934316,40.97859,-224.432215,0,cluster1
2289,10.738715,-6.13146,-0.311769,-2.701999,4.226204,112.721867,-102.190998,-108.530304,1.628128,-102.190998,0,cluster1
2290,28.261873,-11.131891,1.780548,0.436477,22.36424,452.082581,-426.794639,-456.047246,15.262832,-434.637366,0,cluster1
2291,94.502424,-76.681353,0.358535,-0.112583,85.771156,1614.825609,-1528.500197,-1614.484395,78.638571,-1534.683618,0,cluster1
2292,72.326978,-65.568515,-1.44453,-0.872954,69.420596,3108.459623,-3039.472039,-3109.285811,66.931639,-3040.771077,0,cluster0
2293,1.680089,-14.479945,-11.535458,0,5.196152,10.981202,-17.320508,-16.748931,2.944486,-28.855966,0,cluster0
2294,79.471687,-77.571627,-0.864293,-3.406944,79.111421,5205.418895,-5126.298814,-5206.326489,77.710192,-5126.86173,0,cluster0
2295,78.903575,-63.46927,1.352732,-2.04382,74.166416,830.622285,-753.442101,-832.893004,76.681353,-754.845062,0,cluster1
2296,53.693575,-3.464102,0,0,-36.373067,53.693575,-3.464102,-10.392305,-39.837169,-3.464102,0,cluster1
2297,11.441928,-9.238759,3.568025,0,12.124356,41.517258,-29.392902,-37.949233,9.238759,-32.960927,0,cluster1
2298,45.923595,-37.770832,0.656447,-0.969948,43.30127,1039.507613,-997.83447,-1040.617857,40.022498,-1001.696944,0,cluster1
2299,14.176836,-14.313668,-2.371178,-2.613665,21.581353,107.924086,-96.994845,-115.039351,15.960848,-109.77738,0,cluster1
2300,1.349268,-3.211222,-0.161081,-2.979127,2.199705,43.30127,-38.105118,-41.487813,6.224991,-40.079656,0,cluster1
2301,11.355325,1.153546,1.870615,-5.646486,11.674022,83.450208,-64.224444,-75.915787,27.044241,-62.353829,0,cluster1
2302,21.217622,-6.772319,-7.205331,-1.228024,3.186973,39.837169,-22.239532,-33.859861,-1.661037,-29.444864,0,cluster0
2303,54.343094,-49.198903,0,-1.281718,57.538728,211.310199,-157.616623,-208.746763,50.480621,-157.616623,0,cluster1
2304,14.826355,-17.31358,-5.779854,1.134493,16.419842,165.584057,-154.152522,-166.243969,11.137087,-158.309444,0,cluster0
2305,14.826355,-17.31358,-5.779854,1.134493,16.419842,165.584057,-154.152522,-166.243969,11.137087,-158.309444,0,cluster0
2306,57.313561,-51.580473,-6.166101,3.08305,60.621778,102.9531,-45.414372,-99.852729,51.580473,-51.580473,0,cluster0
2307,-6.14878,0,0,0,1.732051,3.464102,-1.732051,6.14878,0,-1.732051,0,cluster1
2308,177.822728,-161.293767,2.461244,0.043301,173.826887,1052.01302,-878.790618,-1052.797639,164.30234,-886.101605,0,cluster1
2309,10.116909,-6.580061,2.598076,-1.742443,10.392305,95.262794,-87.104835,-94.407161,11.540655,-88.594399,0,cluster1
2310,46.48478,-35.216057,3.41214,-1.143154,42.643091,635.229634,-592.569222,-633.733142,39.033497,-596.708824,0,cluster1
2311,94.959686,-71.339709,11.44366,0,89.391142,260.4658,-171.091979,-263.900457,79.844078,-182.766001,0,cluster1
2312,5.681127,2.251666,-6.720357,-4.468691,-4.988306,26.985352,-18.550264,-11.310292,-6.720357,-20.78461,0,cluster0
2313,181.454839,-157.826202,4.842814,-0.530008,176.062965,745.370745,-571.594087,-746.784098,161.390762,-581.93443,0,cluster1
2314,24.108415,-22.274173,-2.908113,-4.174242,21.234943,307.075288,-285.788383,-303.453569,16.246637,-289.009998,0,cluster1
2315,20.264994,-12.514067,3.481422,0.181865,20.78461,118.229788,-98.726896,-114.566501,13.613919,-102.572049,0,cluster1
2316,324.633087,-317.334225,-1.073872,-0.491902,320.526394,3053.536292,-2733.228136,-3052.8504,315.654135,-2733.390949,0,cluster0
2317,11.545851,-15.630026,0,0,6.928203,27.712813,-20.78461,-27.712813,2.310556,-20.78461,0,cluster1
2318,10.288382,-7.430498,-1.420282,-1.420282,8.140639,116.359173,-103.923048,-116.359173,16.004149,-102.502767,0,cluster1
2319,9.030913,-6.881438,-0.53174,-1.210704,9.025717,139.516693,-129.280272,-135.250651,6.498655,-129.850117,0,cluster1
2320,17.292795,-8.668914,-0.310037,0.833116,13.319471,168.008928,-152.662958,-168.62727,17.349953,-149.701151,0,cluster1
2321,7.409713,-4.899972,-1.051355,-1.650644,7.776908,181.432322,-172.339055,-176.738464,4.548365,-173.430247,0,cluster1
2322,33.139328,-26.609497,0.699749,-1.538061,32.04294,1581.015977,-1550.358678,-1581.701869,27.821932,-1551.051498,0,cluster1
2323,12.463838,0.620074,-2.802458,-2.39023,6.928203,51.961524,-57.053754,-52.373752,4.195027,-33.012888,0,cluster1
2324,7.324843,-8.788426,-2.343465,0.081406,9.625006,113.8477,-106.954137,-112.559054,7.90508,-109.955781,0,cluster1
2325,47.886009,-35.420439,-1.479171,0.150688,41.569219,188.18732,-148.956369,-189.515803,34.091956,-152.455112,0,cluster1
2326,21.094647,-16.128857,-0.495367,0.164545,19.052559,178.401233,-159.348674,-177.519619,15.964312,-159.348674,0,cluster1
2327,21.73897,17.886889,14.59426,3.931755,19.052559,99.991293,-88.802245,-116.868396,9.652719,-108.478342,0,cluster1
2328,40.192239,-35.636945,0,-1.281718,43.682321,197.453792,-157.616623,-194.890357,36.918663,-157.616623,0,cluster1
2329,75.363263,-66.126236,0.271932,1.150082,73.01287,924.707285,-855.425253,-927.348663,63.296065,-857.063773,0,cluster1
2330,58.271385,-52.056787,0.188794,0.07621,56.783554,1086.307625,-1032.025153,-1088.51599,49.34786,-1033.351904,0,cluster1
2331,11.665362,-8.083481,-0.349874,0,8.660254,37.758708,-29.098454,-40.187043,8.083481,-31.176915,0,cluster1
2332,83.211185,-77.696335,0.368927,-0.389711,82.436958,1409.664191,-1330.111097,-1412.819987,76.598215,-1331.453437,0,cluster1
2333,79.452635,-58.432466,3.294361,0.290985,72.188414,569.862036,-497.981928,-577.199003,64.76138,-506.299236,0,cluster1
2334,79.452635,-58.432466,3.294361,0.290985,72.188414,569.862036,-497.981928,-577.199003,64.76138,-506.299236,0,cluster1
2335,16.03879,-2.598076,0,0,5.196152,10.392305,3.048409,-10.392305,2.598076,-5.196152,0,cluster1
2336,20.003455,-16.196407,0,-0.985537,20.872944,108.461022,-86.60254,-104.077201,19.954957,-86.514206,0,cluster1
2337,10.36286,-3.810512,1.605611,0,6.928203,62.353829,-55.425626,-64.593371,3.810512,-57.348202,0,cluster1
2338,3.703125,-1.822117,0.69282,-0.69282,5.888973,55.079216,-48.497423,-49.519333,3.900578,-48.497423,0,cluster1
2339,65.047168,-60.734362,-2.39023,-2.923702,62.890765,218.238402,-151.762292,-218.771873,56.615545,-156.542752,0,cluster1
2340,21.001116,-21.884462,0,-0.765566,17.320508,29.444864,-8.002075,-30.21043,12.874334,-12.124356,0,cluster1
2341,9.690824,-9.306309,-4.22274,-1.264397,8.660254,91.798693,-85.684553,-89.664806,2.949683,-84.402836,0,cluster1
2342,43.2164,-34.497256,5.265434,-1.212436,41.292091,935.601885,-894.292473,-933.916599,36.383459,-897.669972,0,cluster1
2343,11.344933,-9.959292,0,-0.642591,20.264994,46.765372,-32.908965,-53.816551,9.316701,-32.908965,0,cluster1
2344,21.569229,-1.188187,1.733783,-1.709534,14.497265,143.344525,-121.243557,-141.74411,14.616777,-128.812619,0,cluster1
2345,183.969777,-184.264225,-0.736122,-3.60613,185.727808,5485.768638,-5301.998048,-5487.18892,183.839873,-5302.119291,0,cluster0
2346,15.830944,0,0,-1.881007,-10.634792,17.562995,-3.464102,-7.07716,-14.24785,-3.464102,0,cluster1
2347,11.966739,-9.285524,-3.931755,0.336018,8.996272,68.814379,-62.128662,-70.452899,5.353769,-67.681617,0,cluster1
2348,18.714809,-3.275308,-1.759764,-2.546115,5.646486,71.828147,-68.710456,-73.587911,3.257988,-57.2616,0,cluster1
2349,8.554599,-10.792409,5.577204,0,16.645008,34.259965,-25.980762,-28.682761,8.003807,-25.980762,0,cluster1
2350,0.966484,-7.55867,1.84983,-2.268987,5.196152,30.639979,-29.981799,-24.217534,3.003376,-29.981799,0,cluster1
2351,18.709613,-6.105479,-1.813457,-1.02191,10.877279,242.002139,-228.630707,-241.321443,4.858403,-228.630707,0,cluster1
2352,25.393597,-13.033682,-0.252879,0.12644,23.405203,228.07645,-211.656609,-232.775504,17.606296,-206.957555,0,cluster1
2353,14.289419,-12.141676,-3.031089,-4.685197,8.660254,41.569219,-35.940054,-43.223328,4.408069,-29.877876,0,cluster1
2354,10.818389,-2.241274,0.814064,-1.628128,8.556331,91.798693,-87.330002,-92.630077,5.497529,-83.225041,0,cluster1
2355,0.554256,-8.660254,0,-0.966484,12.124356,40.980322,-36.373067,-41.946806,15.21087,-36.373067,0,cluster1
2356,40.633912,-5.542563,0,0,-20.195712,44.444424,-6.928203,-15.588457,-23.313404,-6.928203,0,cluster1
2357,15.122536,-11.031432,-3.117691,-1.558846,13.856406,52.134729,-44.513706,-50.575884,11.031432,-36.719477,0,cluster1
2358,23.592264,-11.369182,4.182903,-0.614878,18.39438,113.241482,-87.676412,-109.673457,13.161854,-94.864423,0,cluster1
2359,8.144103,-5.833547,0,-1.662769,8.660254,95.262794,-85.771156,-93.137568,5.4473,-87.433925,0,cluster1
2360,23.420791,-16.075164,-1.009786,-0.952628,18.480982,684.54112,-663.964357,-682.916457,15.280152,-665.10751,0,cluster1
2361,23.9941,-22.379828,-2.934094,-4.208883,21.252263,289.720139,-268.467875,-286.107081,16.30033,-271.741451,0,cluster1
2362,96.558368,-85.7573,5.12687,0,94.362128,252.498367,-161.981392,-257.625237,87.039017,-165.826544,0,cluster1
2363,14.45916,-16.10634,-0.323894,-4.849742,15.588457,367.194771,-351.606314,-367.535985,12.520995,-352.558942,0,cluster1
2364,7.85485,-8.87676,0,-1.363124,12.124356,25.980762,-13.856406,-19.826786,7.513636,-13.856406,0,cluster1
2365,17.23737,-11.012379,2.615397,-3.135012,13.856406,68.952943,-58.231548,-63.202534,14.13007,-48.826512,0,cluster1
2366,10.373252,-19.0872,-8.398714,-15.604046,6.928203,22.51666,-22.793789,-24.903427,3.483154,-8.383126,0,cluster0
2367,14.620241,-6.663199,-2.715856,-3.706589,8.660254,71.014083,-66.077738,-72.500183,5.433443,-58.62992,0,cluster1
2368,26.309852,-10.513548,-3.516063,-3.00684,14.65315,138.165693,-118.160506,-135.335522,11.507746,-120.845185,0,cluster1
2369,14.893905,-4.262577,-7.967434,-5.317396,6.928203,42.383283,-48.75723,-45.033321,4.279898,-30.103043,0,cluster0
2370,28.687958,-28.474915,-7.756124,4.589935,33.324658,351.104019,-331.531845,-356.232622,14.977043,-338.130959,0,cluster0
2371,11.46964,-16.243172,0,0,13.856406,54.178549,-43.30127,-54.178549,13.264045,-43.30127,0,cluster1
2372,29.058616,5.294879,24.733686,0,24.248711,43.30127,-19.052559,-43.30127,19.438806,-43.786244,0,cluster1
2373,10.116909,-7.463407,4.260845,-1.056551,9.335754,113.934302,-107.768201,-117.413992,11.414215,-108.859393,0,cluster1
2374,22.023026,-11.230617,-0.251147,-4.607255,14.445304,535.428866,-514.973346,-532.926053,21.68874,-511.301398,0,cluster1
2375,12.373771,-8.457604,-0.046765,-0.779423,10.392305,741.317746,-730.925441,-741.364511,7.678181,-730.925441,0,cluster1
2376,23.810502,-7.631416,5.087033,0,19.208443,93.686628,-70.702314,-96.203298,13.329863,-82.064567,0,cluster1
2377,2.338269,-11.518138,0,-8.029788,6.928203,27.712813,-20.78461,-28.381385,3.48835,-20.78461,0,cluster1
2378,33.949928,-18.202122,4.122281,-2.663894,26.881429,298.709482,-267.61917,-297.235507,22.326135,-275.205553,0,cluster1
2379,47.328288,-33.08217,5.740016,-0.294449,43.578398,980.184873,-937.455179,-981.752378,40.822705,-944.366062,0,cluster1
2380,22.7782,-9.903867,3.257988,-3.897114,17.320508,113.016315,-90.499655,-108.45929,13.800981,-96.994845,0,cluster1
2381,30.231215,-21.730309,4.43405,-0.81926,30.414812,46.765372,-16.35056,-43.150582,25.345099,-16.35056,0,cluster1
2382,28.232428,-21.979725,0,-2.074997,28.055759,116.047404,-86.567899,-112.874287,24.827216,-86.242274,0,cluster1
2383,3.568025,-8.435087,-1.835974,-5.830083,5.092229,46.973218,-36.373067,-34.426242,2.605004,-36.373067,0,cluster1
2384,27.503235,-24.302405,-0.155885,-0.779423,26.93339,110.695367,-83.917862,-108.807432,26.17302,-89.425783,0,cluster1
2385,23.225069,-16.767984,0,0,15.259368,95.591884,-72.746134,-88.005502,11.086857,-72.746134,0,cluster1
2386,50.627845,-33.359299,-7.205331,0,32.354709,43.024142,-4.624576,-50.229473,24.976173,-25.080096,0,cluster0
2387,66.997457,-52.065447,-1.28345,-1.127565,60.01556,265.973722,-203.204201,-262.565046,50.781998,-204.018265,0,cluster1
2388,9.179869,-1.004589,-3.671948,0,3.256256,22.51666,-11.91651,-18.844713,1.004589,-15.588457,0,cluster1
2389,26.171288,-25.772916,0,-0.633931,29.237018,48.497423,-16.004149,-42.601522,21.88273,-19.260405,0,cluster1
2390,29.581696,-26.327172,-0.39664,-0.197454,29.444864,62.353829,-30.67462,-57.336078,26.129718,-32.908965,0,cluster1
2391,36.703889,-18.377059,1.054819,-0.898934,28.370992,430.622472,-406.287158,-438.373399,20.431271,-405.611658,0,cluster1
2392,55.678505,-50.390554,0.995929,0.455529,55.815337,1775.09227,-1721.294772,-1775.518355,52.420518,-1727.434892,0,cluster1
2393,43.481403,-37.491972,0.995929,0.457261,43.973306,1551.380588,-1509.811368,-1551.841313,40.161062,-1516.812318,0,cluster1
2394,30.049349,-18.796215,1.43587,0,25.980762,152.472433,-128.17176,-154.396741,20.476305,-136.572206,0,cluster1
2395,7.899884,-3.670216,-2.06114,-3.827832,5.196152,155.624765,-148.956369,-151.266925,3.611326,-148.956369,0,cluster1
2396,24.747542,-11.79873,0,1.193383,16.262225,29.444864,-14.376022,-34.660069,5.390142,-6.774051,0,cluster1
2397,82.289734,-72.313121,5.144191,0,80.523042,238.62464,-161.964071,-243.768831,73.594839,-165.826544,0,cluster1
2398,38.451528,14.202817,34.641016,0,29.444864,45.033321,-15.588457,-45.033321,20.4382,-50.229473,0,cluster1
2399,23.256246,-15.264564,-4.988306,-3.046677,19.260405,154.221804,-129.973093,-157.547341,28.566714,-136.624168,0,cluster0
2400,25.277549,-13.794053,-1.399497,1.64718,20.749969,276.521911,-258.07557,-281.853164,14.573475,-263.566171,0,cluster1
2401,91.900884,-83.192132,-1.264397,-1.35966,87.711053,467.03018,-379.630896,-467.172208,83.985412,-380.566203,0,cluster1
2402,28.668905,-16.892692,-3.888454,-2.424871,20.836571,71.014083,-55.529549,-75.543396,14.46782,-48.3935,0,cluster1
2403,11.582224,-9.219706,0,0,12.886458,67.065007,-54.178549,-64.570854,7.955309,-55.425626,0,cluster1
2404,69.034349,-37.973482,5.107818,-0.415692,57.452125,218.255722,-159.348674,-224.977811,47.534402,-169.342607,0,cluster1
2405,26.775773,-20.178392,-0.846973,-1.177795,24.248711,323.824219,-302.554635,-326.489845,22.568622,-303.143532,0,cluster1
2406,25.69151,-15.87771,0,-0.415692,20.78461,117.779455,-100.077896,-118.195147,15.462018,-96.994845,0,cluster1
2407,8.920062,-16.090752,3.08305,-6.183421,15.588457,51.961524,-36.373067,-51.961524,12.990381,-39.456117,0,cluster1
2408,54.511103,-45.601434,-1.558846,-1.316359,47.181064,216.506351,-168.008928,-216.263864,40.924896,-169.325287,0,cluster1
2409,99.002292,-70.837414,11.627257,5.282755,94.033038,235.870679,-151.104112,-248.024479,76.120169,-162.985981,0,cluster1
2410,3.931755,-4.330127,0,0,6.928203,31.176915,-18.671508,-20.005187,4.330127,-24.248711,0,cluster1
2411,19.476911,-15.268028,0,-1.96761,19.052559,107.231265,-81.458349,-95.758161,13.300418,-83.138439,0,cluster1
2412,21.794395,-24.317993,-1.079068,-4.125745,22.51666,259.010878,-236.494217,-259.857851,17.379398,-236.494217,0,cluster1
2413,2.338269,-2.405819,-2.215293,0,1.732051,23.313404,-24.387275,-23.223337,0,-21.581353,0,cluster1
2414,47.636593,-37.990802,4.699054,-0.363731,45.033321,1480.90344,-1436.355094,-1479.779339,40.529989,-1440.027041,0,cluster1
2415,30.310889,-9.526279,-8.660254,-8.660254,15.588457,36.373067,-20.78461,-36.373067,9.526279,-20.78461,0,cluster0
2416,24.155181,-14.348309,4.78046,0,20.78461,216.506351,-195.721741,-223.729003,17.777769,-201.714637,0,cluster1
2417,3.464102,-7.742267,-7.742267,0,-0.848705,22.551302,-25.980762,-25.132057,-2.580756,-33.723029,0,cluster0
2418,23.065721,-17.415771,0.239023,-2.495885,20.749969,393.677828,-371.005283,-396.818036,13.516925,-376.080192,0,cluster1
